label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	dataset	ref	region	seed	method	printref	fraction_mapped	ref_weight	ref_frac	sample_frac	tool	criteria
0.03	0.03	2930	5556440	618832000	582738	1273010	0.8136	0.9991	0.9051	0.9979	0.9051	0.997	0.8567	0.8569	84.4922	00:01:24	1289.11	1705.61	1281.03	1283.03	676.71	0.03	0	mouse	silva	bact_v4	13	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2946	5562440	618830000	584585	1267010	0.8145	0.9991	0.9049	0.998	0.9049	0.997	0.857	0.8573	83.2642	00:01:23	1347.08	1764.59	1339.33	1342.29	694.71	0.03	0	mouse	silva	bact_v4	14	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2944	5560890	618832000	582473	1268560	0.8143	0.9991	0.9052	0.998	0.9052	0.997	0.8571	0.8573	88.5283	00:01:28	1056.96	1474.74	1049.9	1051.58	381.66	0.04	0	mouse	silva	bact_v4	15	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2929	5563680	618830000	583937	1265770	0.8147	0.9991	0.905	0.998	0.905	0.997	0.8572	0.8575	86.4195	00:01:26	1156.29	1575.93	1151.09	1152.34	674.27	0.03	0	mouse	silva	bact_v4	16	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2942	5558920	618833000	581443	1270530	0.814	0.9991	0.9053	0.998	0.9053	0.997	0.857	0.8572	83.5075	00:01:23	1320.93	1739.9	1315.45	1316.71	678.86	0.05	0	mouse	silva	bact_v4	17	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2942	5563400	618830000	584378	1266050	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	78.4364	00:01:18	754.12	1172.4	749.31	750.57	676.86	1.59	0	mouse	silva	bact_v4	18	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2930	5560580	618832000	581830	1268870	0.8142	0.9991	0.9053	0.998	0.9053	0.997	0.8571	0.8573	83.8606	00:01:23	1306	1722.63	1298.07	1299.67	671.66	0.03	0	mouse	silva	bact_v4	19	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2926	5560680	618833000	581723	1268770	0.8142	0.9991	0.9053	0.998	0.9053	0.997	0.8571	0.8573	88.8583	00:01:28	1019.44	1436.07	1011.62	1014.26	687.51	0.04	0	mouse	silva	bact_v4	20	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2927	5562980	618829000	585773	1266480	0.8146	0.9991	0.9047	0.998	0.9047	0.997	0.857	0.8573	91.9135	00:01:31	837.3	1253.93	829.43	831.42	679.63	0.03	0	mouse	silva	bact_v4	21	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2929	5562150	618830000	584678	1267300	0.8144	0.9991	0.9049	0.998	0.9049	0.997	0.857	0.8573	83.8693	00:01:23	1298.51	1717.47	1292.9	1294.89	682.04	0.03	0	mouse	silva	bact_v4	22	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2938	5564710	618828000	585885	1264740	0.8148	0.9991	0.9047	0.998	0.9047	0.997	0.8571	0.8574	83.4433	00:01:23	1331.12	1748.61	1323.21	1326.22	688.91	0.03	0	mouse	silva	bact_v4	23	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2942	5561600	618832000	582529	1267850	0.8144	0.9991	0.9052	0.998	0.9052	0.997	0.8571	0.8574	94.6064	00:01:34	891.36	1308.2	883.54	885.63	668.89	0.03	0	mouse	silva	bact_v4	24	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2933	5563160	618829000	585256	1266290	0.8146	0.9991	0.9048	0.998	0.9048	0.997	0.857	0.8573	83.4961	00:01:23	1321.21	1741.7	1317.34	1318.47	683.61	0.04	0	mouse	silva	bact_v4	25	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2931	5564000	618830000	584165	1265450	0.8147	0.9991	0.905	0.998	0.905	0.997	0.8572	0.8575	84.3825	00:01:24	1277.4	1693.88	1269.4	1272.01	673.01	0.03	0	mouse	silva	bact_v4	26	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2941	5563880	618828000	586072	1265570	0.8147	0.9991	0.9047	0.998	0.9047	0.997	0.8571	0.8573	84.8226	00:01:24	1252.13	1668.74	1244.17	1245.76	672.2	0.03	0	mouse	silva	bact_v4	27	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2929	5562110	618832000	582390	1267340	0.8144	0.9991	0.9052	0.998	0.9052	0.997	0.8572	0.8574	82.0054	00:01:22	2147.87	2568.41	2142.38	2143.63	674.09	0.02	0	mouse	silva	bact_v4	28	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2925	5563860	618829000	585755	1265600	0.8147	0.9991	0.9047	0.998	0.9047	0.997	0.8571	0.8574	83.3938	00:01:23	1334.24	1751.7	1328.02	1330	678.5	0.03	0	mouse	silva	bact_v4	29	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2932	5560520	618831000	583194	1268930	0.8142	0.9991	0.9051	0.998	0.9051	0.997	0.857	0.8572	81.3776	00:01:21	2631.71	3048.98	2627.36	2628.57	681.95	0.02	0	mouse	silva	bact_v4	30	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2933	5558920	618834000	580761	1270530	0.814	0.9991	0.9054	0.998	0.9054	0.997	0.857	0.8573	81.2211	00:01:21	2633.3	3050.61	2625.73	2628	671.36	0.02	0	mouse	silva	bact_v4	31	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2925	5561690	618832000	582613	1267760	0.8144	0.9991	0.9052	0.998	0.9052	0.997	0.8571	0.8574	80.1958	00:01:20	2630.25	3046.98	2622.44	2623.91	19.7	0.03	0	mouse	silva	bact_v4	32	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2928	5561110	618831000	583725	1268340	0.8143	0.9991	0.905	0.998	0.905	0.997	0.857	0.8573	86.2483	00:01:26	1166.34	1583.02	1158.19	1160.58	643.83	0.04	0	mouse	silva	bact_v4	33	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2933	5563190	618831000	583676	1266260	0.8146	0.9991	0.905	0.998	0.905	0.997	0.8572	0.8574	83.3008	00:01:23	1335.37	1752.99	1327.43	1330.01	669.39	0.06	0	mouse	silva	bact_v4	34	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2923	5563290	618830000	584539	1266160	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	82.2726	00:01:22	1608.71	2028.92	1603.27	1605.14	680.34	0.04	0	mouse	silva	bact_v4	35	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2923	5562100	618833000	581463	1267350	0.8144	0.9991	0.9054	0.998	0.9054	0.997	0.8572	0.8575	87.4722	00:01:27	1095.77	1512.64	1087.84	1089.84	673.28	0.03	0	mouse	silva	bact_v4	36	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2937	5559170	618834000	580699	1270280	0.814	0.9991	0.9054	0.998	0.9054	0.997	0.857	0.8573	222.5329	00:03:42	1206.23	1622.98	1203.77	1204.21	708.17	0.04	0	mouse	silva	bact_v4	37	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2938	5563450	618830000	584378	1266000	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	84.5396	00:01:24	1268.94	1687.7	1263.21	1265.04	689.54	0.04	0	mouse	silva	bact_v4	38	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2944	5562520	618832000	582594	1266930	0.8145	0.9991	0.9052	0.998	0.9052	0.997	0.8572	0.8574	83.0673	00:01:23	1350.07	1768.71	1343.36	1345.43	682.49	0.04	0	mouse	silva	bact_v4	39	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2935	5560100	618832000	582580	1269350	0.8141	0.9991	0.9052	0.998	0.9052	0.997	0.857	0.8572	87.6922	00:01:27	1095.54	1512.25	1087.41	1089.97	671.21	0.04	0	mouse	silva	bact_v4	40	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2941	5563090	618830000	583812	1266360	0.8146	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	82.258	00:01:22	1843.47	2261.34	1841.77	1842.03	707.79	0.02	0	mouse	silva	bact_v4	41	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2935	5559240	618832000	582131	1270210	0.814	0.9991	0.9052	0.998	0.9052	0.997	0.8569	0.8572	79.2563	00:01:19	2630.63	3046.98	2622.54	2624.52	684.55	0.02	0	mouse	silva	bact_v4	42	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2922	5562240	618831000	583303	1267210	0.8144	0.9991	0.9051	0.998	0.9051	0.997	0.8571	0.8574	81.3231	00:01:21	2588.52	3007.6	2582.82	2584.94	689.49	0.02	0	mouse	silva	bact_v4	43	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2928	5563900	618830000	583993	1265560	0.8147	0.9991	0.905	0.998	0.905	0.997	0.8572	0.8575	78.6496	00:01:18	755.89	1172.4	747.68	749.27	568	1.58	0	mouse	silva	bact_v4	44	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2930	5562820	618830000	584127	1266630	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	87.201	00:01:27	1115.38	1532.23	1108.49	1110.29	671.59	0.07	0	mouse	silva	bact_v4	45	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2924	5563190	618830000	584039	1266260	0.8146	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	89.4443	00:01:29	989.35	1405.91	982.96	984.64	686.59	0.04	0	mouse	silva	bact_v4	46	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2932	5562500	618830000	584200	1266950	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8573	86.5216	00:01:26	1150.66	1568.46	1143.6	1144.99	665.02	0.03	0	mouse	silva	bact_v4	47	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2934	5563400	618829000	584839	1266050	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	84.4913	00:01:24	1283.93	1702.64	1278.19	1279.85	13.08	0.06	0	mouse	silva	bact_v4	48	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2933	5564710	618828000	586761	1264740	0.8148	0.9991	0.9046	0.998	0.9046	0.997	0.8571	0.8574	79.7667	00:01:19	2630.63	3046.98	2622.43	2624.02	675.09	0.02	0	mouse	silva	bact_v4	49	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2927	5563170	618831000	583347	1266280	0.8146	0.9991	0.9051	0.998	0.9051	0.997	0.8572	0.8575	84.1358	00:01:24	1293.45	1709.99	1285.55	1288.55	665.78	0.03	0	mouse	silva	bact_v4	50	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2944	5564690	618828000	585894	1264760	0.8148	0.9991	0.9047	0.998	0.9047	0.997	0.8571	0.8574	92.438	00:01:32	883.75	1300.46	877.98	879.53	675.94	0.04	0	mouse	silva	bact_v4	51	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2936	5563080	618829000	584982	1266370	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8573	81.7533	00:01:21	2242.96	2664.19	2238.55	2239.59	677.6	0.05	0	mouse	silva	bact_v4	52	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2939	5562350	618830000	583856	1267100	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	83.8794	00:01:23	1300.73	1721.98	1298.94	1299.23	686.88	0.06	0	mouse	silva	bact_v4	53	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2933	5564180	618829000	585676	1265280	0.8147	0.9991	0.9048	0.998	0.9048	0.997	0.8571	0.8574	82.2675	00:01:22	1762.3	2180.38	1755.07	1756.67	665.78	0.02	0	mouse	silva	bact_v4	54	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2935	5560670	618830000	583838	1268780	0.8142	0.9991	0.905	0.998	0.905	0.997	0.8569	0.8572	77.3014	00:01:17	755.89	1172.4	753.19	753.56	708.17	1.58	0	mouse	silva	bact_v4	55	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2929	5560710	618832000	581859	1268740	0.8142	0.9991	0.9053	0.998	0.9053	0.997	0.8571	0.8573	82.2406	00:01:22	1793.56	2215.96	1790.75	1791.24	673.6	0.02	0	mouse	silva	bact_v4	56	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2932	5562740	618830000	583901	1266710	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	82.1522	00:01:22	1855.57	2277.96	1854.2	1854.46	679.84	0.03	0	mouse	silva	bact_v4	57	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2934	5559560	618832000	581923	1269900	0.8141	0.9991	0.9052	0.998	0.9052	0.997	0.857	0.8572	79.0512	00:01:19	2629.02	3045.36	2622.95	2625	686.02	0.02	0	mouse	silva	bact_v4	58	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2926	5559780	618833000	581719	1269670	0.8141	0.9991	0.9053	0.998	0.9053	0.997	0.857	0.8573	87.2497	00:01:27	1123.32	1544.35	1119.63	1120.21	680.97	0.07	0	mouse	silva	bact_v4	59	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2940	5557080	618835000	579570	1272380	0.8137	0.9991	0.9056	0.9979	0.9056	0.997	0.8569	0.8572	80.4649	00:01:20	2630.29	3048.98	2623.5	2625.58	685.67	0.02	0	mouse	silva	bact_v4	60	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2925	5557960	618834000	580459	1271500	0.8138	0.9991	0.9054	0.9979	0.9054	0.997	0.8569	0.8572	82.6131	00:01:22	2032.07	2456.01	2031.45	2031.79	669.6	0.02	0	mouse	silva	bact_v4	61	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2937	5563070	618831000	583576	1266380	0.8146	0.9991	0.9051	0.998	0.9051	0.997	0.8572	0.8574	82.739	00:01:22	1372.19	1789.6	1369.45	1370.01	697.58	0.02	0	mouse	silva	bact_v4	62	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2940	5557470	618832000	582575	1271980	0.8138	0.9991	0.9051	0.9979	0.9051	0.997	0.8568	0.857	89.953	00:01:29	955.17	1374.84	950.33	951.23	14.64	0.04	0	mouse	silva	bact_v4	63	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2938	5560770	618832000	582383	1268680	0.8142	0.9991	0.9052	0.998	0.9052	0.997	0.857	0.8573	80.6807	00:01:20	2629.22	3048.99	2623.52	2625.18	683.03	0.07	0	mouse	silva	bact_v4	64	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2934	5564370	618828000	586615	1265080	0.8148	0.9991	0.9046	0.998	0.9046	0.997	0.8571	0.8573	87.4639	00:01:27	1121.28	1538.03	1113.25	1114.84	675.85	0.03	0	mouse	silva	bact_v4	65	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2927	5563140	618829000	584834	1266320	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	84.9817	00:01:24	1230.57	1647.35	1224.11	1226.5	673.12	0.03	0	mouse	silva	bact_v4	66	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2920	5562260	618831000	583699	1267190	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	89.4826	00:01:29	967.05	1383.61	959.36	961.83	668.93	0.04	0	mouse	silva	bact_v4	67	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2929	5562460	618830000	583918	1266990	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	85.0306	00:01:25	1240.74	1660.49	1235.96	1236.9	671.98	0.03	0	mouse	silva	bact_v4	68	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2922	5561430	618830000	584345	1268020	0.8143	0.9991	0.9049	0.998	0.9049	0.997	0.857	0.8572	84.1647	00:01:24	1288.9	1705.48	1280.97	1283.38	675.28	0.03	0	mouse	silva	bact_v4	69	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2945	5563840	618830000	584755	1265610	0.8147	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	85.7448	00:01:25	1194.85	1611.51	1186.77	1188.8	683.29	0.03	0	mouse	silva	bact_v4	70	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2918	5563820	618830000	584518	1265630	0.8147	0.9991	0.9049	0.998	0.9049	0.997	0.8572	0.8574	82.0474	00:01:22	2020.57	2441.44	2015.15	2016.59	548.35	0.03	0	mouse	silva	bact_v4	71	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2949	5562500	618830000	583934	1266950	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	80.3318	00:01:20	2629.59	3048.99	2623.49	2624.89	100.07	0.03	0	mouse	silva	bact_v4	72	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2930	5562890	618830000	584447	1266560	0.8145	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	83.038	00:01:23	1353.86	1771.16	1345.81	1347.86	686.41	0.03	0	mouse	silva	bact_v4	73	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2940	5562490	618830000	584037	1266960	0.8145	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	87.647	00:01:27	1091.91	1512.64	1087.8	1089.04	687.2	0.04	0	mouse	silva	bact_v4	74	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2938	5564400	618828000	586187	1265050	0.8148	0.9991	0.9047	0.998	0.9047	0.997	0.8571	0.8574	86.9371	00:01:26	1129.81	1546.67	1127.45	1127.88	708.17	0.03	0	mouse	silva	bact_v4	75	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2941	5564840	618828000	585878	1264610	0.8148	0.9991	0.9047	0.998	0.9047	0.997	0.8571	0.8574	82.1473	00:01:22	1882.27	2300.14	1876.09	1878.43	671.3	0.03	0	mouse	silva	bact_v4	76	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2939	5563760	618829000	585434	1265690	0.8147	0.9991	0.9048	0.998	0.9048	0.997	0.8571	0.8574	80.9363	00:01:20	2631.71	3048.99	2629	2629.55	708.17	0.02	0	mouse	silva	bact_v4	77	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2941	5561780	618832000	582236	1267680	0.8144	0.9991	0.9052	0.998	0.9052	0.997	0.8571	0.8574	80.3541	00:01:20	2631.71	3048.98	2629.06	2629.65	708.25	0.02	0	mouse	silva	bact_v4	78	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2938	5564310	618828000	586249	1265140	0.8148	0.9991	0.9047	0.998	0.9047	0.997	0.8571	0.8574	82.4914	00:01:22	1514.15	1935.07	1509.03	1510.66	674.41	0.03	0	mouse	silva	bact_v4	79	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2948	5560150	618832000	581871	1269300	0.8141	0.9991	0.9053	0.998	0.9053	0.997	0.857	0.8573	81.1051	00:01:21	2631.71	3048.99	2629	2629.39	708.17	0.02	0	mouse	silva	bact_v4	80	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2929	5563830	618829000	584885	1265620	0.8147	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	82.7486	00:01:22	1366.08	1786.5	1361.06	1362.67	690.82	0.03	0	mouse	silva	bact_v4	81	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2922	5560520	618832000	582640	1268930	0.8142	0.9991	0.9052	0.998	0.9052	0.997	0.857	0.8573	81.958	00:01:21	2164.47	2583.11	2158.54	2160.79	677.45	0.02	0	mouse	silva	bact_v4	82	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2942	5561850	618828000	586083	1267600	0.8144	0.9991	0.9047	0.998	0.9047	0.997	0.8569	0.8572	86.8832	00:01:26	1140.03	1558.27	1133.45	1134.69	344.8	0.03	0	mouse	silva	bact_v4	83	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2922	5564910	618827000	587546	1264540	0.8148	0.9991	0.9045	0.998	0.9045	0.997	0.857	0.8573	83.8619	00:01:23	1303.56	1723.27	1298.78	1299.57	679.89	0.04	0	mouse	silva	bact_v4	84	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2944	5557630	618833000	581455	1271820	0.8138	0.9991	0.9053	0.9979	0.9053	0.997	0.8568	0.8571	91.8424	00:01:31	938.77	1355.25	936.13	936.73	708.17	0.04	0	mouse	silva	bact_v4	85	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2928	5559670	618833000	581661	1269780	0.8141	0.9991	0.9053	0.998	0.9053	0.997	0.857	0.8573	81.1568	00:01:21	2631.23	3048.99	2623.45	2626	679.13	0.03	0	mouse	silva	bact_v4	86	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2933	5563370	618830000	584351	1266080	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	82.449700000000007	00:01:22	1811.17	2231.17	1806.06	1807.4	685.73	0.04	0	mouse	silva	bact_v4	87	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2934	5560930	618832000	582204	1268520	0.8143	0.9991	0.9052	0.998	0.9052	0.997	0.8571	0.8573	86.2716	00:01:26	1168.11	1586.63	1161.8	1163.23	144.22	0.04	0	mouse	silva	bact_v4	88	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2934	5561260	618832000	582268	1268190	0.8143	0.9991	0.9052	0.998	0.9052	0.997	0.8571	0.8574	90.5025	00:01:30	926.44	1343	919.91	921.78	668.16	0.04	0	mouse	silva	bact_v4	89	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2948	5560180	618833000	581420	1269270	0.8141	0.9991	0.9053	0.998	0.9053	0.997	0.8571	0.8573	85.7294	00:01:25	1238.82	1655.46	1230.9	1233.84	678.39	0.03	0	mouse	silva	bact_v4	90	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2944	5561830	618831000	583332	1267620	0.8144	0.9991	0.9051	0.998	0.9051	0.997	0.8571	0.8573	79.5726	00:01:19	2630.63	3046.98	2625.37	2626.98	681.5	0.02	0	mouse	silva	bact_v4	91	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2932	5562550	618830000	584624	1266900	0.8145	0.9991	0.9049	0.998	0.9049	0.997	0.857	0.8573	91.3494	00:01:31	915.25	1331.92	909.99	911.37	686.23	0.04	0	mouse	silva	bact_v4	92	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2932	5561750	618830000	583826	1267700	0.8144	0.9991	0.905	0.998	0.905	0.997	0.857	0.8573	79.0552	00:01:19	2629.02	3045.37	2623.04	2624.67	677.05	0.05	0	mouse	silva	bact_v4	93	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2941	5563360	618829000	585592	1266090	0.8146	0.9991	0.9048	0.998	0.9048	0.997	0.857	0.8573	251.6025	00:04:11	1315.23	1731.75	1312.54	1312.9	708.18	0.04	0	mouse	silva	bact_v4	94	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2922	5563010	618829000	584838	1266440	0.8146	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8573	83.8055	00:01:23	1316.59	1733.07	1308.47	1310.07	7.93	0.03	0	mouse	silva	bact_v4	95	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2930	5558980	618833000	581412	1270470	0.814	0.9991	0.9053	0.998	0.9053	0.997	0.857	0.8572	87.4855	00:01:27	1097.91	1514.83	1090.46	1092.1	674.82	0.03	0	mouse	silva	bact_v4	96	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2933	5564030	618829000	584911	1265420	0.8147	0.9991	0.9049	0.998	0.9049	0.997	0.8571	0.8574	88.0818	00:01:28	1077.21	1494.2	1069.51	1071.71	679.25	0.04	0	mouse	silva	bact_v4	97	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2929	5561190	618831000	583031	1268260	0.8143	0.9991	0.9051	0.998	0.9051	0.997	0.857	0.8573	87.3271	00:01:27	1110.42	1527.21	1102.56	1104.11	676.29	0.03	0	mouse	silva	bact_v4	98	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2936	5563570	618829000	585290	1265880	0.8146	0.9991	0.9048	0.998	0.9048	0.997	0.8571	0.8574	87.6347	00:01:27	1094.63	1511.61	1088.4	1090.51	675.81	0.03	0	mouse	silva	bact_v4	99	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	2932	5563220	618830000	584256	1266230	0.8146	0.9991	0.905	0.998	0.905	0.997	0.8571	0.8574	81.5706	00:01:21	2465.26	2883.2	2463.61	2464.15	708.17	0.02	0	mouse	silva	bact_v4	100	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	377	3761740	619050000	364645	3067710	0.550811	0.999411	0.911631	0.995069	0.911631	0.994519	0.706319	0.686709	50.5454	00:00:50	755.89	1172.4	747.79	749.79	681.13	0.02	0	mouse	silva	bact_v4	1	closed	FALSE	0.572	NA	NA	NA	mothur	NA
0.03	0.03	380	3765900	619048000	365885	3063550	0.55142	0.999409	0.911446	0.995076	0.911446	0.994524	0.706639	0.68713	58.7054	00:00:58	755.79	1172.4	749.23	750.63	671.42	0.02	0	mouse	silva	bact_v4	2	closed	FALSE	0.573	NA	NA	NA	mothur	NA
0.03	0.03	378	3763260	619050000	364526	3066190	0.551034	0.999411	0.91169	0.995071	0.91169	0.994522	0.706486	0.686899	50.2677	00:00:50	755.88	1172.4	750.24	751.56	678.09	0.02	0	mouse	silva	bact_v4	3	closed	FALSE	0.574	NA	NA	NA	mothur	NA
0.03	0.03	376	3767820	619047000	367353	3061630	0.551702	0.999407	0.911164	0.995079	0.911164	0.994525	0.706709	0.687269	56.6849	00:00:56	755.79	1172.4	747.68	750.04	38.75	0.02	0	mouse	silva	bact_v4	4	closed	FALSE	0.572	NA	NA	NA	mothur	NA
0.03	0.03	376	3767540	619047000	367451	3061910	0.551661	0.999407	0.911136	0.995078	0.911136	0.994524	0.706672	0.687229	52.4258	00:00:52	755.88	1172.4	747.79	749.78	676.6	0.02	0	mouse	silva	bact_v4	5	closed	FALSE	0.573	NA	NA	NA	mothur	NA
0.03	0.03	378	3767570	619049000	365379	3061880	0.551665	0.99941	0.911594	0.995078	0.911594	0.994527	0.706855	0.687362	60.3637	00:01:00	755.89	1172.4	747.79	749.78	674.1	0.02	0	mouse	silva	bact_v4	6	closed	FALSE	0.574	NA	NA	NA	mothur	NA
0.03	0.03	378	3764800	619048000	366060	3064660	0.551259	0.999409	0.911384	0.995074	0.911384	0.994522	0.706511	0.686987	56.8362	00:00:56	755.79	1172.4	753.18	753.72	708.17	0.02	0	mouse	silva	bact_v4	7	closed	FALSE	0.573	NA	NA	NA	mothur	NA
0.03	0.03	377	3765140	619049000	365447	3064310	0.551309	0.99941	0.911527	0.995074	0.911527	0.994523	0.706599	0.687067	50.4667	00:00:50	755.78	1172.4	750.84	752.47	691.4	0.03	0	mouse	silva	bact_v4	8	closed	FALSE	0.571	NA	NA	NA	mothur	NA
