seq	abundance	similarity
SRR2143834.23455	1	552
SRR2143823.2585	4	287
SRR2144125.336	1	82
SRR2143896.22728	1	43
SRR2143896.29009	1	10
SRR2143940.66192	9	14
SRR2144027.4958	1	243
SRR2143684.13158	1	780
SRR2143523.21627	1	92
SRR2143962.56875	1	1847
SRR2143570.13672	1	84
SRR2143765.20693	1	43
SRR2143800.13629	1	51
SRR2143896.5921	2	2
SRR2143860.25539	3	122
SRR2143797.8417	1	99
SRR2143950.65817	1	43
SRR2143949.4174	1	327
SRR2143823.379069	3	323
SRR2143789.20746	2	483
SRR2143679.20447	1	5
SRR2143832.7518	1	13
SRR2143823.308140	31	1554
SRR2143892.19658	1	536
SRR2143986.67681	44	48
SRR2143846.21961	1	291
SRR2143619.5954	2	2246
SRR2143943.32808	2	920
SRR2143671.63516	3	79
SRR2143781.24385	1	37
SRR2143889.36986	4	343
SRR2144121.37355	3	349
SRR2143884.612	1	404
SRR2143752.25580	1	1092
SRR2143882.5687	1	169
SRR2144023.20653	1	29
SRR2144089.27812	1	227
SRR2144129.30066	9	2965
SRR2143697.50333	1	1205
SRR2143974.54887	1	119
SRR2143808.70688	1	19
SRR2143765.25353	1	3189
SRR2143976.18803	3	320
SRR2143820.19752	1	595
SRR2143601.14793	1	78
SRR2143800.55063	2	161
SRR2143901.14583	1	190
SRR2143823.174155	1	2162
SRR2143640.54255	1	2402
SRR2143597.52999	1	523
SRR2144070.30821	1	255
SRR2143558.15131	1	1048
SRR2143597.7797	1	2
SRR2144131.18285	2	11
SRR2143978.65477	2	34
SRR2143706.20982	1	381
SRR2143924.2028	1	403
SRR2143736.81297	1	872
SRR2143714.31189	1	37
SRR2143668.8364	2	216
SRR2143940.9377	1	2315
SRR2144110.52259	1	1898
SRR2143963.15972	1	11
SRR2143902.77679	5	106
SRR2143769.2510	1	742
SRR2143728.28395	2	12
SRR2143617.2121	2	388
SRR2144035.30868	1	99
SRR2143954.11070	1	1
SRR2143536.33705	1	394
SRR2143640.44331	1	321
SRR2143966.12656	55	3
SRR2143961.11206	1	2243
SRR2143929.27268	1	907
SRR2143939.7252	1	154
SRR2143577.60164	1	1
SRR2143576.65188	1	1203
SRR2143705.88279	1	2141
SRR2144018.4768	1	2631
SRR2144019.12748	1	895
SRR2143896.10641	1	2717
SRR2143948.56648	3	12
SRR2143714.39669	1	282
SRR2143922.300	18	439
SRR2143902.83111	2	170
SRR2143673.14765	1	22
SRR2143934.30812	1	954
SRR2143752.50409	3	1385
SRR2143700.74214	2	2917
SRR2144095.35491	2	209
SRR2143700.54633	1	1187
SRR2143569.17798	1	43
SRR2144122.92207	1	400
SRR2143985.8543	3	37
SRR2143739.2377	1	241
SRR2143664.11646	1	261
SRR2143679.28457	1	43
SRR2143756.28573	2	22
SRR2143547.42588	1	2032
SRR2143927.19891	1	69
SRR2143589.11100	3	2008
SRR2143823.164073	1	63
SRR2143984.19063	1	90
SRR2143742.41750	1	230
SRR2143775.2714	1	3
SRR2143649.1010	1	8
SRR2143580.89982	1	1049
SRR2143666.32873	9	3567
SRR2143823.621046	1	10
SRR2143669.114099	5363	210
SRR2143907.39563	1	992
SRR2143786.13869	1	8
SRR2143684.14470	1	36
SRR2143788.66456	1	43
SRR2144022.23026	3	209
SRR2143823.374201	3	109
SRR2143878.38390	7	1
SRR2143842.91731	1	166
SRR2143723.78983	1	474
SRR2143646.78371	1	449
SRR2143722.51974	1	22
SRR2143703.2249	42	2
SRR2143700.77639	5	1220
SRR2143834.22508	1	2213
SRR2143823.213451	1	56
SRR2143777.20188	1	1473
SRR2143800.32745	1	70
SRR2143811.23874	1	755
SRR2143639.19169	3	143
SRR2144096.4381	1	34
SRR2143979.12231	3	31
SRR2144015.13594	4	784
SRR2143657.16699	1	31
SRR2143727.2417	2	268
SRR2144102.421	1	142
SRR2143581.13032	1	200
SRR2143880.16583	1	556
SRR2143532.12809	1	993
SRR2143953.2725	1	6
SRR2143815.63921	1	701
SRR2143782.21553	1	480
SRR2144124.38781	1	38
SRR2143736.90320	851	2
SRR2144003.22633	1	3335
SRR2143833.3499	1	223
SRR2143823.417486	1	473
SRR2143668.6841	1	471
SRR2143724.638	1	20
SRR2143862.78463	1	24
SRR2143854.55754	1	144
SRR2143564.8629	1	526
SRR2143536.25649	1	71
SRR2143554.360	7	1117
SRR2143722.49978	2	33
SRR2143524.3055	12	60
SRR2143635.19288	18	1133
SRR2143944.18925	4	1722
SRR2143643.96431	490	15
SRR2144092.88990	1	2545
SRR2143864.1566	1	310
SRR2143765.36716	1	61
SRR2143990.13749	1	919
SRR2143820.12158	1	476
SRR2143518.28719	27	73
SRR2143818.12812	13	673
SRR2144095.32994	1	1395
SRR2143959.102696	1	1
SRR2143597.35034	1	301
SRR2143961.6773	1	673
SRR2143942.45019	2	15
SRR2143682.7382	1	13
SRR2143649.3402	18	127
SRR2144014.5176	2	5
SRR2143564.28601	1	18
SRR2143675.20091	1	3
SRR2144116.27524	1	58
SRR2143592.22849	4	157
SRR2143846.2750	75	74
SRR2143854.31633	1	397
SRR2143986.45756	1	156
SRR2143680.26515	3	666
SRR2143646.69350	1	2
SRR2143596.17014	1	342
SRR2143818.38403	1	5
SRR2143556.18607	1	80
SRR2143532.20651	1	48
SRR2143585.53592	1	210
SRR2143959.117887	1	161
SRR2143995.16965	53	284
SRR2143960.10601	2	155
SRR2144113.176743	10	263
SRR2143890.4241	1	112
SRR2143669.108343	1	469
SRR2144113.207361	3	25
SRR2143977.19856	2	5
SRR2144113.131149	1	488
SRR2143621.23012	3	18
SRR2143777.24092	1	2
SRR2143518.22713	1	2066
SRR2143955.24781	2	57
SRR2143818.71855	1	464
SRR2143722.30372	2	12
SRR2144092.77774	7	192
SRR2143683.32760	1	920
SRR2143575.65841	1	12
SRR2143772.8588	1	1204
SRR2143980.2694	1	8
SRR2143882.7123	1	67
SRR2143839.46810	1	2179
SRR2143979.18925	1	114
SRR2143568.22113	1	474
SRR2143953.61676	3	27
SRR2143523.25049	1	19
SRR2143596.18887	2	2909
SRR2143941.25198	1	635
SRR2143522.42988	1	521
SRR2143957.10627	1	356
SRR2144024.12011	1	234
SRR2143684.5436	19	524
SRR2143836.2645	2	2
SRR2143823.172478	8	83
SRR2144119.13743	1	209
SRR2143588.4327	5	6
SRR2143578.57108	6	207
SRR2143826.21815	2	2971
SRR2143536.32779	1	51
SRR2143611.11258	1	143
SRR2143517.6684	1	10
SRR2143728.4727	2	20
SRR2143717.20338	141	10
SRR2143522.12784	1	778
SRR2143615.10575	20	367
SRR2143823.234745	3	309
SRR2144117.5067	2	325
SRR2143536.26982	1	0
SRR2143756.38249	1	2629
SRR2143535.24281	1	392
SRR2143617.34327	1	884
SRR2143700.71962	1	924
SRR2143535.14921	1	409
SRR2143530.74727	1	2
SRR2144028.20880	1	6
SRR2143957.10634	1	165
SRR2143908.4910	1	3317
SRR2143912.11394	1	529
SRR2143764.13064	1	663
SRR2143974.18182	1	0
SRR2144009.3122	1	1
SRR2143525.4632	1	1422
SRR2143991.50011	1	499
SRR2143818.73440	1	249
SRR2143713.36554	1	3
SRR2143962.6326	1	1550
SRR2143803.357	6	724
SRR2143705.15700	3	38
SRR2143856.12444	1	2272
SRR2143736.82096	1	132
SRR2143665.28925	1	1065
SRR2143959.117558	1	39
SRR2143738.28257	2	814
SRR2143943.4035	1	160
SRR2143668.74429	1	2
SRR2143686.15693	1	224
SRR2143760.15448	1	111
SRR2143631.7755	1	97
SRR2143644.36317	1	2424
SRR2143910.61987	1	799
SRR2143948.72826	3	1194
SRR2143820.57616	1	70
SRR2143555.31587	2	67
SRR2143940.42034	1	1372
SRR2143942.39853	1	1174
SRR2143893.8812	6	354
SRR2143794.760	1	400
SRR2143998.38070	1	31
SRR2143944.21075	1	34
SRR2143527.1405	1	318
SRR2143851.19440	1	718
SRR2143826.19709	1	656
SRR2144029.11124	2	698
SRR2143853.27719	2	344
SRR2143940.79407	1	69
SRR2143823.378045	58	773
SRR2144017.13652	3	626
SRR2143575.44900	1	868
SRR2144105.88078	1	19
SRR2143845.4199	1	631
SRR2143573.43043	4	133
SRR2143725.34086	1	1163
SRR2144004.15995	1	14
SRR2143551.67758	2	10
SRR2143780.7656	2	1014
SRR2144022.10402	2	424
SRR2143668.3767	1018	6
SRR2143531.32488	3	3
SRR2143796.28293	1	15
SRR2143972.9597	1	128
SRR2143791.7680	1	280
SRR2143841.4373	1	766
SRR2143818.8321	1	9
SRR2143858.13654	2	14
SRR2144020.77595	2	633
SRR2144120.6701	28	0
SRR2144030.12625	1	27
SRR2143578.66975	1	2
SRR2144013.29551	1	1
SRR2144131.1718	1	27
SRR2143545.40947	1	2463
SRR2143528.26993	1	1345
SRR2143962.8183	1	477
SRR2143824.38736	1	462
SRR2143572.39051	1	0
SRR2143803.47943	1	103
SRR2143976.4595	2	5
SRR2143969.26596	1	3
SRR2143638.47780	1	2836
SRR2143669.132122	1	95
SRR2143800.42419	1	286
SRR2144005.31864	1	2561
SRR2143789.19969	1	59
SRR2143666.29649	1	1170
SRR2143813.4469	2	32
SRR2143855.3586	1	1063
SRR2143954.13543	1	0
SRR2143827.218122	1	3232
SRR2143698.970	1	597
SRR2143781.34412	1	1146
SRR2143547.35043	1	1044
SRR2143922.73246	2	106
SRR2143620.8080	1	1701
SRR2143803.38778	1	1703
SRR2143830.5336	1	1194
SRR2144118.42051	26	2966
SRR2143803.27437	2	843
SRR2143570.24654	1	53
SRR2143742.11299	1	31
SRR2143958.11171	2	611
SRR2143810.12106	325	257
SRR2143620.14125	4	280
SRR2143531.9831	57	562
SRR2143846.2610	3	13
SRR2143823.185426	2	91
SRR2143536.42559	1	1702
SRR2143597.25344	1	51
SRR2144121.18454	1	326
SRR2144105.492	1	246
SRR2143757.7214	1	134
SRR2143724.45265	1	12
SRR2143973.99455	1	84
SRR2144103.67145	7	557
SRR2144095.9466	1	1169
SRR2143724.13110	3	51
SRR2143741.26112	4	45
SRR2143784.10321	13	1
SRR2143972.7552	1	2096
SRR2143933.17784	1	2552
SRR2143646.26121	1	677
SRR2144010.15105	2	395
SRR2144127.40038	1	1573
SRR2143563.13365	1	55
SRR2143765.34132	1	34
SRR2143973.58594	1	76
SRR2143956.47915	2	829
SRR2143932.23052	3	1
SRR2143834.11002	1	1378
SRR2143725.11832	3	610
SRR2143860.84226	8	244
SRR2143823.420129	1	16
SRR2143610.14915	2	733
SRR2143639.16278	1	30
SRR2144113.54885	1	310
SRR2144010.24888	7	610
SRR2144020.32769	2	226
SRR2143818.6000	1	2063
SRR2143679.150627	1	122
SRR2143976.11709	1	1475
SRR2143596.37150	1	762
SRR2143821.60967	1	2580
SRR2144073.756	3	504
SRR2143734.2289	1	289
SRR2143617.42020	1	118
SRR2143817.21977	1	1777
SRR2144034.88982	1	2049
SRR2143528.29557	1	23
SRR2143517.15507	1	474
SRR2143844.182653	1	80
SRR2143906.18062	1	71
SRR2143578.12181	1	25
SRR2143657.20390	2	58
SRR2144128.35629	1	339
SRR2143899.3531	2	888
SRR2143536.21000	1	74
SRR2143823.460387	2	0
SRR2143584.83118	1	2
SRR2143544.15689	1	740
SRR2143640.35758	1	7
SRR2143618.484	1	2716
SRR2143725.52393	1	462
SRR2143547.35045	1	85
SRR2144015.45603	1	440
SRR2143572.13472	1	5
SRR2143576.41429	1	3406
SRR2144092.88628	1	2486
SRR2143613.8328	1	2202
SRR2143668.33978	1	313
SRR2143759.22020	21	2917
SRR2143559.14730	1	214
SRR2143969.2251	1	1203
SRR2144022.12063	6	72
SRR2143736.73168	5	25
SRR2143580.52440	9	559
SRR2143968.26299	1	18
SRR2143668.17982	1	654
SRR2143948.74271	5	28
SRR2143993.15619	2	1401
SRR2143827.123918	1	261
SRR2143649.10987	2	566
SRR2143962.58714	1	1611
SRR2143695.35930	34	44
SRR2144120.1293	2	413
SRR2143862.76131	1	139
SRR2143750.2758	3	81
SRR2143745.28086	6	59
SRR2143821.124787	1	2040
SRR2143710.11235	1	2527
SRR2143668.63265	1	1176
SRR2143818.40806	2	1462
SRR2144026.97003	1	49
SRR2143598.31876	2	1568
SRR2143650.21562	1	404
SRR2143706.25822	1	327
SRR2143554.6255	1	448
SRR2143948.93469	1	539
SRR2143646.76636	1	692
SRR2143940.58566	17	89
SRR2143811.1028	1	15
SRR2143602.47654	1	3822
SRR2143701.7797	1	10
SRR2143542.1110	2	1467
SRR2143692.62948	3	225
SRR2144026.59716	15	27
SRR2143614.95243	1	394
SRR2143783.16343	1	20
SRR2143677.2934	3	252
SRR2143909.20195	1	4
SRR2143714.6617	1	3185
SRR2143844.133151	1	1605
SRR2143614.10884	1	328
SRR2143614.20897	2	294
SRR2143742.64015	2	45
SRR2143559.24296	3	23
SRR2143744.11725	1	215
SRR2143754.207603	1	698
SRR2143958.30998	3	746
SRR2143516.26881	1	76
SRR2143814.20698	1	2
SRR2143753.40523	11	89
SRR2143584.15432	4	1200
SRR2143680.43974	3	82
SRR2144027.38125	1	990
SRR2143749.19232	1	268
SRR2143985.17730	1	763
SRR2144106.14157	2	1034
SRR2143554.31127	1	5
SRR2143629.36824	2	44
SRR2143568.5562	1	690
SRR2143697.81636	1	1179
SRR2143686.148993	1	580
SRR2143522.31590	1	328
SRR2143519.7258	1	113
SRR2143847.52348	9	632
SRR2143686.151503	1	163
SRR2143909.8198	1	542
SRR2143650.27745	1	47
SRR2143823.23210	1	658
SRR2143517.19945	1	25
SRR2143583.9419	1	157
SRR2144025.7271	1	295
SRR2143857.6576	34	24
SRR2143702.4732	1	328
SRR2143837.7181	1	2860
SRR2143517.11184	1	25
SRR2143610.7247	3	15
SRR2144089.2679	3	606
SRR2143602.16182	1	4
SRR2143989.1602	1	9
SRR2143602.17695	1	1
SRR2143679.10836	22	58
SRR2143823.574044	2	0
SRR2143782.35362	4	2055
SRR2143583.18035	1	67
SRR2144031.7857	1	519
SRR2144120.2047	250	5
SRR2143614.47967	2	12
SRR2144039.48175	1	0
SRR2144123.58273	1	2211
SRR2143646.13256	1	83
SRR2143988.7709	6	1240
SRR2143963.14485	1	252
SRR2143576.8378	1	492
SRR2143764.40596	3	47
SRR2143656.11732	1	642
SRR2143572.171	1	1557
SRR2143821.41248	1	3095
SRR2143953.33121	3	5
SRR2143679.53702	5	55
SRR2144020.38664	1	2158
SRR2143679.126765	11	7
SRR2143539.2285	1	2803
SRR2143973.117574	1	292
SRR2143706.35578	1	434
SRR2143718.3324	1	84
SRR2143518.4334	1	39
SRR2143987.70342	1	1675
SRR2143637.18102	1	159
SRR2143531.10951	3	6
SRR2143560.5043	1	51
SRR2143969.19466	1	106
SRR2144029.64675	1	33
SRR2143842.78657	11	227
SRR2143941.56441	1	1
SRR2143584.83927	1	22
SRR2144095.30430	6	1218
SRR2143672.21660	1	177
SRR2143638.24434	2	35
SRR2143889.160334	161	1084
SRR2143614.67461	2	286
SRR2143566.7027	1	314
SRR2144024.26812	1	1172
SRR2143679.75762	1	132
SRR2143705.89779	1	241
SRR2144095.41493	1	1577
SRR2143966.61364	7	120
SRR2143842.90879	1	755
SRR2143932.11230	423	86
SRR2144031.24948	1	59
SRR2143803.7124	1	2803
SRR2143842.61601	2	88
SRR2143605.36371	1	1016
SRR2143706.14956	1	781
SRR2143803.58949	1	680
SRR2143959.11096	1	656
SRR2144113.145202	4	485
SRR2143799.42259	1	1
SRR2143749.19233	6	36
SRR2143810.37186	1	181
SRR2143584.29805	11	131
SRR2144099.4614	9	908
SRR2143759.23406	15	2651
SRR2143958.9459	3	435
SRR2144026.34903	1	5
SRR2143646.60	1	396
SRR2143681.107150	3	754
SRR2143596.29441	1	962
SRR2144104.8266	3	14
SRR2143791.5312	1	103
SRR2143993.22313	1	335
SRR2144005.38156	1	410
SRR2144073.17140	1	1406
SRR2143823.422229	3	2
SRR2143910.59518	1	744
SRR2143585.67790	3	662
SRR2143818.19325	1	72
SRR2143719.18561	2	23
SRR2143640.66481	1	56
SRR2143672.40540	1	5
SRR2143841.5977	1	137
SRR2143742.37028	1	242
SRR2143861.24057	1	57
SRR2143775.50586	1	1002
SRR2143973.19135	1	687
SRR2143714.39810	1	211
SRR2143948.84689	2	985
SRR2143610.14249	2	476
SRR2143522.33196	1	1472
SRR2143745.21990	3	1591
SRR2143926.90577	3	679
SRR2143832.7745	1	1098
SRR2143616.29311	1	699
SRR2143680.81678	3	2754
SRR2143671.6928	2	0
SRR2143640.15829	1	310
SRR2143662.40895	16	310
SRR2144104.39781	1	3382
SRR2143856.13237	1	220
SRR2143948.9250	1	497
SRR2143545.131287	1	130
SRR2143981.4897	1	1605
SRR2143788.52107	4	8
SRR2143639.24448	2	42
SRR2143580.116872	1	1409
SRR2143614.4056	2	451
SRR2143861.15162	2	26
SRR2144120.11061	2	77
SRR2143953.59344	1	242
SRR2143823.184592	2	58
SRR2143718.18589	1	27
SRR2143829.405	1	124
SRR2143713.27651	2	1249
SRR2143585.763	1	3030
SRR2143808.17294	4	1042
SRR2143557.20760	1	619
SRR2143603.4999	3	45
SRR2143761.43423	1	258
SRR2144095.38374	9	425
SRR2143823.583274	1	203
SRR2144129.14948	1	2561
SRR2143817.120068	1	1307
SRR2144124.3107	1	3079
SRR2143888.14316	1	401
SRR2143723.109	995	44
SRR2143669.113557	2	267
SRR2143983.21790	1	165
SRR2143932.36440	1	95
SRR2143817.78630	10	2790
SRR2143759.11273	1	462
SRR2144113.33996	1	46
SRR2143714.14016	1	351
SRR2144021.32451	1	10
SRR2144023.2918	1	1368
SRR2143517.15807	2	10
SRR2143991.39848	1	21
SRR2143818.14791	1	252
SRR2143621.6910	1	3363
SRR2143540.38342	1	208
SRR2143713.28925	6	2387
SRR2143599.6467	1	11
SRR2143630.12528	1	2480
SRR2143583.7597	1	561
SRR2143977.18739	1	67
SRR2143650.40034	1	1120
SRR2143674.28287	1	730
SRR2143922.17545	2	6
SRR2143777.39316	1	12
SRR2144014.1837	1	62
SRR2144006.21410	2	9
SRR2144030.14711	2	22
SRR2143993.173779	7	145
SRR2143760.529	1	85
SRR2144029.21609	3	39
SRR2144009.8807	1	266
SRR2144001.50478	1	3
SRR2143972.24404	1	1152
SRR2143931.6457	1	361
SRR2143906.26884	1	1383
SRR2143646.78949	3	74
SRR2143597.19094	1	629
SRR2144015.47283	1	335
SRR2143980.64497	1	34
SRR2143863.22375	1	9
SRR2143522.37269	1	52
SRR2143742.57443	1	17
SRR2144125.10678	7	1333
SRR2144024.2699	1	913
SRR2143940.125171	1	26
SRR2144037.13519	2	699
SRR2143604.47753	1	552
SRR2143811.17570	1	2390
SRR2143700.78368	1	157
SRR2144102.4270	1	29
SRR2143531.13717	1	228
SRR2143979.28991	2	10
SRR2143775.73119	1	1098
SRR2143892.24422	2	92
SRR2144023.11904	1	753
SRR2143973.11953	1	2
SRR2143823.327700	2	2262
SRR2143724.42538	1	46
SRR2143959.2804	2	1
SRR2143728.14247	2	504
SRR2143997.6376	2	1696
SRR2143963.41317	1	280
SRR2143692.23225	1	38
SRR2144108.69848	1	15
SRR2143819.33450	1	13
SRR2143814.2299	1	275
SRR2143963.37782	1	373
SRR2143940.108561	1	2951
SRR2143929.33359	4	108
SRR2143597.47975	346	69
SRR2143782.11547	3	95
SRR2143532.5509	1	170
SRR2143893.6576	5	179
SRR2143965.14027	2	1046
SRR2143812.198	1	754
SRR2143781.35447	1	218
SRR2143832.2949	4	301
SRR2143636.46206	1	172
SRR2143725.46726	248	428
SRR2143815.34033	1	65
SRR2143998.76454	6	133
SRR2143658.4488	1	354
SRR2143795.6928	1	391
SRR2143562.349	1	1201
SRR2143530.48811	1	191
SRR2143643.168753	1	2033
SRR2143524.19395	2	40
SRR2143576.45651	1	2273
SRR2143986.67981	4	146
SRR2144118.39002	7	2969
SRR2143950.1099	326	6
SRR2144016.35795	1	1001
SRR2144093.30716	1	1448
SRR2143957.39290	1	287
SRR2143990.5232	1	142
SRR2143995.22735	2	33
SRR2143762.8612	2	49
SRR2143713.16822	2	76
SRR2143889.134742	1	43
SRR2143564.22243	1	392
SRR2143835.47096	1	48
SRR2143739.46878	1	95
SRR2144108.41816	1	207
SRR2143635.16526	16	113
SRR2143603.56099	1	7
SRR2144029.12316	1	1325
SRR2143783.3540	1	29
SRR2143565.28667	1	5
SRR2143680.29827	2	1
SRR2143611.3398	1	783
SRR2143675.26718	1	584
SRR2143576.9835	1	580
SRR2143723.76479	1	72
SRR2143984.38802	1	661
SRR2143620.15316	2	1
SRR2144108.6089	1	120
SRR2143577.12047	2	91
SRR2143803.39979	2	50
SRR2143608.2726	1	2281
SRR2143859.5914	1	180
SRR2143948.89955	1	1011
SRR2143767.17885	1	3303
SRR2143687.3155	5	725
SRR2143955.23548	1	263
SRR2144099.21148	2	0
SRR2143592.13977	1	56
SRR2143702.7380	3	12
SRR2143810.60057	2	12
SRR2143543.53357	1	2817
SRR2143528.10798	1	2877
SRR2143532.9178	1	44
SRR2143857.47231	1	12
SRR2143818.7900	1	2
SRR2143609.7436	1	43
SRR2143640.68100	2	705
SRR2143959.79281	1	16
SRR2143528.28270	1	24
SRR2143999.45168	1	586
SRR2143595.56999	1	36
SRR2144070.31111	1	1394
SRR2143930.79711	1	548
SRR2143722.10306	1	21
SRR2143821.67324	1	1938
SRR2143547.22932	1	208
SRR2143963.9365	2	315
SRR2143756.922	1	38
SRR2144012.9296	1	747
SRR2143605.21366	1	940
SRR2143686.100145	1	215
SRR2143666.17319	1	1112
SRR2143943.15660	1	554
SRR2143842.1226	1	162
SRR2144113.170088	6	1466
SRR2143948.63961	1	46
SRR2143548.9259	1	2
SRR2143692.30299	19	3
SRR2143722.7004	3	24
SRR2143673.37758	1	396
SRR2143536.23249	1	161
SRR2143823.238662	2	0
SRR2143704.16492	1	72
SRR2143861.43813	2	1
SRR2143979.18021	3	683
SRR2143657.53992	2	251
SRR2143889.37714	2	81
SRR2144106.56310	1	1096
SRR2143983.43808	1	74
SRR2144120.24124	1	86
SRR2143926.3433	1	75
SRR2143598.10788	4	544
SRR2143779.41045	1	1577
SRR2143706.30223	1	87
SRR2143790.46828	12	384
SRR2143614.97320	1	69
SRR2143605.13928	1	2488
SRR2143862.47425	1	13
SRR2143749.8709	2	439
SRR2143518.6294	1	797
SRR2143554.38198	1	59
SRR2143854.501	4	413
SRR2143862.49345	1	1148
SRR2143864.43569	1	3
SRR2143580.35639	2	350
SRR2143749.11879	5	100
SRR2143983.56665	1	9
SRR2143978.6225	1	591
SRR2143728.10083	3	98
SRR2143986.6805	4	11
SRR2143790.36668	1	874
SRR2144126.14914	1	38
SRR2144096.84791	1	181
SRR2144098.88482	1	1053
SRR2143603.86362	1	63
SRR2143706.3912	1	537
SRR2143901.3265	1	2084
SRR2143811.46134	13	404
SRR2143722.3824	1	7
SRR2143830.12199	1	1557
SRR2143583.20657	2	598
SRR2143844.163602	20	212
SRR2144091.15859	3	1450
SRR2144113.192882	3	3
SRR2143756.29010	4	378
SRR2143808.14249	5	166
SRR2143830.95925	1	503
SRR2143941.19489	7	1231
SRR2143760.6206	1	11
SRR2143889.172188	11	7
SRR2143794.57463	2	355
SRR2143953.24019	3	1449
SRR2143679.9470	7	1
SRR2143899.7639	1	8
SRR2143538.6107	2	39
SRR2143969.17820	1	3
SRR2143523.312	1	19
SRR2143742.42632	1	750
SRR2143676.5774	1	189
SRR2144129.30574	1	1389
SRR2143782.35661	3	1274
SRR2143831.49386	1	1115
SRR2143969.25985	2	746
SRR2143864.29475	1	100
SRR2143768.15815	1	1573
SRR2143992.3582	1	362
SRR2143895.19060	1	2274
SRR2143912.27102	2	73
SRR2143668.16003	1	187
SRR2143818.57998	1	836
SRR2144121.15787	3	31
SRR2143995.34166	1	1702
SRR2143788.50984	3	76
SRR2144017.7487	2	2389
SRR2144094.1381	4	628
SRR2143576.27107	3	560
SRR2143569.26755	1	245
SRR2144113.7964	1	1578
SRR2143597.19473	1	383
SRR2143862.107482	1	2032
SRR2143519.30315	1	14
SRR2143613.8952	1	552
SRR2143811.35240	1	20
SRR2143756.8670	1	61
SRR2143709.33122	1	454
SRR2144015.49828	1	996
SRR2143614.86007	1	118
SRR2143603.75273	1	53
SRR2143889.33470	4	857
SRR2143973.61538	1	316
SRR2144113.114807	1	207
SRR2143811.3090	1	101
SRR2143862.36195	3	3504
SRR2143846.3163	1	1044
SRR2143945.21517	2	254
SRR2143778.29705	2	43
SRR2143614.142262	3	214
SRR2144113.179112	13	107
SRR2143644.46299	1	59
SRR2143932.18264	184	28
SRR2143668.18980	1	17
SRR2143660.6960	5	21
SRR2143993.94941	1	283
SRR2143636.63158	1	1029
SRR2143845.47349	1	19
SRR2143564.27737	1	911
SRR2144126.14916	1	50
SRR2143852.21380	1	152
SRR2143976.11379	1	20
SRR2143961.29225	3	65
SRR2143858.5862	1	2482
SRR2143679.71264	2	507
SRR2143693.2641	1	6
SRR2143997.1849	1	63
SRR2143941.49407	1	158
SRR2143762.941	7	0
SRR2143823.228243	1	10
SRR2143753.35945	1	111
SRR2143972.7303	3422	43
SRR2143566.12318	1	87
SRR2143611.5024	1	145
SRR2143823.380971	1	2
SRR2143976.43534	2	1269
SRR2143572.2767	1	563
SRR2143660.6970	1	88
SRR2143614.6644	1	755
SRR2143756.4876	4	558
SRR2143929.94502	1	520
SRR2144035.2698	1	6
SRR2144126.30827	1	0
SRR2143542.57684	3	349
SRR2143823.135931	4	2651
SRR2144097.18307	1	95
SRR2144129.33526	2	503
SRR2144020.52369	3	79
SRR2144112.44402	2	28
SRR2143669.178939	1	2771
SRR2143959.50120	1	394
SRR2143545.96735	1	592
SRR2143905.91424	1	790
SRR2144070.49638	1	2862
SRR2143679.74582	2	6
SRR2143675.27068	4	18
SRR2143700.61963	1	95
SRR2143795.3281	2	1241
SRR2143818.50330	1	240
SRR2143862.6608	1	1672
SRR2143949.29578	4	211
SRR2143742.9395	2	64
SRR2143776.15032	1	687
SRR2143823.97164	1	34
SRR2143862.102365	1	731
SRR2143882.4675	1	567
SRR2143664.39807	1	1190
SRR2144039.46973	1	223
SRR2143790.109476	1	793
SRR2143568.4473	1	39
SRR2143783.16668	1	81
SRR2143591.20456	2	2480
SRR2144005.31358	1	90
SRR2143669.63725	3	48
SRR2144017.9310	1	240
SRR2143605.24907	1	58
SRR2143570.38278	2	32
SRR2143669.215981	1	1154
SRR2143835.31875	1	342
SRR2143854.33753	1	19
SRR2143638.18158	1	1952
SRR2144022.29001	1	6
SRR2144103.43979	1	581
SRR2143582.31078	1	2012
SRR2143823.283124	1	145
SRR2144034.12928	1	1830
SRR2143683.39684	1	569
SRR2143820.12856	1	1934
SRR2143854.15568	1	2875
SRR2143680.75406	3	56
SRR2143818.14870	1	389
SRR2143679.67759	4	2
SRR2144020.21766	2	233
SRR2143933.5146	2	126
SRR2143933.31468	1	131
SRR2144127.35861	1	46
SRR2143818.80404	1	171
SRR2143832.3180	1	331
SRR2143985.61335	3	132
SRR2143617.33443	3	104
SRR2143701.5653	2	1385
SRR2143973.102397	1	2698
SRR2143683.33249	6	210
SRR2143605.35064	4	189
SRR2143821.142113	1	1968
SRR2143885.32408	2	118
SRR2143963.7847	1	2390
SRR2144112.63072	1	54
SRR2144125.2753	2	23
SRR2144123.55303	2	106
SRR2143966.20264	97	30
SRR2143771.34243	1	96
SRR2144027.16437	2	0
SRR2143677.10888	3	571
SRR2143779.29	2	18
SRR2144103.29178	1	38
SRR2143785.39844	1	190
SRR2144073.12976	3	72
SRR2143672.54783	1	1882
SRR2143969.1337	2	50
SRR2143530.27251	1	279
SRR2143810.64797	1	26
SRR2144005.11677	14	3022
SRR2144108.71520	3	1066
SRR2143546.44347	1	4
SRR2144034.48301	1	295
SRR2143941.4413	1	599
SRR2143643.97016	360	11
SRR2143796.34223	1	488
SRR2143598.103186	1	715
SRR2143627.10101	3	296
