label	cutoff	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	sec	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	dataset	ref	region	seed	method	printref	tool	mem_mb	mem_gb	strategy	numotus	fraction_mapped	ref_weight	ref_frac	sample_frac	criteria	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	check_split_passed	sobs	num_otus
0.03	0.03	16344500	4979060000	3030360	2418810	0.8711	0.9994	0.8436	0.9995	0.8436	0.9989	0.8567	0.8571	165.8615	00:02:45	1779.88	2873.73	1776	1777.02	823.75	1.9	0	marine	NA	NA	65	open	TRUE	mothur	1779.88	1.7381640625	self-split	27595	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16331400	3864960000	3028990	2431890	0.870391	0.999217	0.843547	0.999371	0.843547	0.998595	0.856159	0.856759	157.8925	00:02:37	1779.88	2873.73	1775.71	1776.44	812.25	0.03	0	marine	NA	NA	65	closed	TRUE	mothur	1779.88	1.7381640625	self-split	5922	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16330500	4979080000	3007670	2432810	0.8703	0.9994	0.8445	0.9995	0.8445	0.9989	0.8568	0.8572	197.8123	00:03:17	1779.89	2873.73	1776.02	1776.97	823.76	1.91	0	marine	NA	NA	66	open	TRUE	mothur	1779.89	1.738173828125	self-split	27672	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16318200	3864810000	3006440	2445130	0.869686	0.999223	0.844424	0.999368	0.844424	0.998597	0.856258	0.856869	152.1968	00:02:32	1779.88	2873.73	1776	1777.03	823.75	0.04	0	marine	NA	NA	66	closed	TRUE	mothur	1779.88	1.7381640625	self-split	5986	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16347900	4979060000	3027510	2415440	0.8713	0.9994	0.8437	0.9995	0.8437	0.9989	0.8569	0.8573	164.3364	00:02:44	1776.21	2873.75	1773.49	1773.93	828.3	0.04	0	marine	NA	NA	67	open	TRUE	mothur	1776.21	1.734580078125	self-split	27659	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16335000	3865140000	3026110	2428330	0.870581	0.999218	0.843701	0.999372	0.843701	0.998597	0.856332	0.856931	166.0993	00:02:46	1778.11	2873.75	1774.05	1774.93	13.8	1.71	0	marine	NA	NA	67	closed	TRUE	mothur	1778.11	1.736435546875	self-split	5983	0.631	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16349000	4979060000	3027890	2414270	0.8713	0.9994	0.8437	0.9995	0.8437	0.9989	0.8569	0.8573	163.3056	00:02:43	1779.88	2873.73	1771.5	1773.34	793.35	0.02	0	marine	NA	NA	68	open	TRUE	mothur	1779.88	1.7381640625	self-split	27622	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16336700	3864880000	3026630	2426600	0.870673	0.999218	0.843693	0.999373	0.843693	0.998597	0.856373	0.856971	153.5578	00:02:33	1779.88	2873.73	1776.04	1777.08	823.75	0.04	0	marine	NA	NA	68	closed	TRUE	mothur	1779.88	1.7381640625	self-split	5943	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16338500	4979070000	3014980	2424810	0.8708	0.9994	0.8442	0.9995	0.8442	0.9989	0.8568	0.8573	157.8133	00:02:37	1776	2873.75	1771.61	1772.46	15.83	0.03	0	marine	NA	NA	69	open	TRUE	mothur	1776	1.734375	self-split	27650	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16326000	3862330000	3013620	2437300	0.870103	0.99922	0.844174	0.999369	0.844174	0.998597	0.856336	0.856942	189.1575	00:03:09	1779.89	2873.75	1776.01	1777.02	823.75	0.03	0	marine	NA	NA	69	closed	TRUE	mothur	1779.89	1.738173828125	self-split	5995	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16349700	4979060000	3029010	2413630	0.8714	0.9994	0.8437	0.9995	0.8437	0.9989	0.8569	0.8573	160.7549	00:02:40	1775.22	2873.75	1772.01	1772.77	796.12	0.03	0	marine	NA	NA	70	open	TRUE	mothur	1775.22	1.73361328125	self-split	27620	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16336900	3866990000	3027670	2426420	0.870683	0.999218	0.843649	0.999373	0.843649	0.998597	0.856356	0.856953	156.2486	00:02:36	1774.34	2873.75	1771.67	1772.1	271.52	0.02	0	marine	NA	NA	70	closed	TRUE	mothur	1774.34	1.73275390625	self-split	5936	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16357100	4979050000	3038330	2406200	0.8718	0.9994	0.8433	0.9995	0.8433	0.9989	0.8569	0.8573	163.3633	00:02:43	1777.39	2873.75	1771.52	1773.21	812.46	0.02	0	marine	NA	NA	71	open	TRUE	mothur	1777.39	1.735732421875	self-split	27659	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16344400	3863100000	3037030	2418940	0.871081	0.999214	0.843302	0.999374	0.843302	0.998596	0.856375	0.856967	151.2538	00:02:31	1774.25	2873.75	1771.63	1772.05	805.59	0.04	0	marine	NA	NA	71	closed	TRUE	mothur	1774.25	1.732666015625	self-split	6004	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16352800	4979050000	3034580	2410480	0.8715	0.9994	0.8435	0.9995	0.8435	0.9989	0.8568	0.8573	171.3694	00:02:51	1776.6	2873.73	1771.55	1772.97	815.29	1.9	0	marine	NA	NA	72	open	TRUE	mothur	1776.6	1.7349609375	self-split	27730	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16340100	3857640000	3033280	2423240	0.870852	0.999214	0.84343	0.999372	0.84343	0.998593	0.856326	0.856922	152.6332	00:02:32	1779.88	2873.73	1776.04	1777.08	823.75	0.03	0	marine	NA	NA	72	closed	TRUE	mothur	1779.88	1.7381640625	self-split	5999	0.631	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16347400	4979060000	3026890	2415910	0.8712	0.9994	0.8438	0.9995	0.8438	0.9989	0.8568	0.8573	160.718	00:02:40	1779.89	2873.74	1776.04	1777.18	823.75	0.03	0	marine	NA	NA	73	open	TRUE	mothur	1779.89	1.738173828125	self-split	27634	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16334500	3864700000	3025490	2428810	0.870555	0.999218	0.843725	0.999372	0.843725	0.998597	0.856331	0.85693	188.7279	00:03:08	1776.93	2873.75	1771.57	1772.93	805.53	0.03	0	marine	NA	NA	73	closed	TRUE	mothur	1776.93	1.735283203125	self-split	5909	0.629	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16317700	4979090000	2999010	2445600	0.8697	0.9994	0.8447	0.9995	0.8447	0.9989	0.8566	0.857	235.6452	00:03:55	1779.89	2873.75	1776.01	1776.95	823.75	1.91	0	marine	NA	NA	74	open	TRUE	mothur	1779.89	1.738173828125	self-split	27684	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16304600	3863760000	2997580	2458700	0.868962	0.999225	0.844702	0.999364	0.844702	0.998596	0.856042	0.856661	210.7739	00:03:30	1779.89	2873.75	1776.01	1777.05	814.88	0.03	0	marine	NA	NA	74	closed	TRUE	mothur	1779.89	1.738173828125	self-split	6022	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16335400	4979070000	3013830	2427960	0.8706	0.9994	0.8442	0.9995	0.8442	0.9989	0.8568	0.8572	156.5906	00:02:36	1779.89	2873.75	1776.01	1777.04	822.08	0.03	0	marine	NA	NA	75	open	TRUE	mothur	1779.89	1.738173828125	self-split	27612	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16322400	3867980000	3012490	2440960	0.869908	0.999222	0.844194	0.999369	0.844194	0.998598	0.856251	0.856858	155.8206	00:02:35	1779.89	2873.75	1776.04	1777.17	823.75	0.03	0	marine	NA	NA	75	closed	TRUE	mothur	1779.89	1.738173828125	self-split	5933	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16353500	4979040000	3043110	2409820	0.8716	0.9994	0.8431	0.9995	0.8431	0.9989	0.8567	0.8571	162.9375	00:02:42	1779.76	2873.71	1771.55	1773.34	5.47	0.04	0	marine	NA	NA	76	open	TRUE	mothur	1779.76	1.738046875	self-split	27774	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16340100	3856930000	3041670	2423170	0.870856	0.999212	0.843066	0.999372	0.843066	0.998591	0.856141	0.856735	168.4513	00:02:48	1780.58	2874.84	1772.29	1773.74	8.86	1.73	0	marine	NA	NA	76	closed	TRUE	mothur	1780.58	1.73884765625	self-split	5930	0.627	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16351200	4979050000	3032930	2412120	0.8714	0.9994	0.8435	0.9995	0.8435	0.9989	0.8568	0.8573	156.3502	00:02:36	1779.88	2873.73	1776	1776.98	823.68	0.03	0	marine	NA	NA	77	open	TRUE	mothur	1779.88	1.7381640625	self-split	27742	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16338600	3861790000	3031600	2424750	0.870772	0.999216	0.843491	0.999373	0.843491	0.998595	0.856318	0.856915	163.9908	00:02:43	1775.5	2873.73	1771.67	1772.64	804.62	0.02	0	marine	NA	NA	77	closed	TRUE	mothur	1775.5	1.73388671875	self-split	5967	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16332800	4979080000	3011120	2430510	0.8705	0.9994	0.8443	0.9995	0.8443	0.9989	0.8568	0.8572	160.6047	00:02:40	1779.89	2873.74	1776.04	1777.18	823.75	0.03	0	marine	NA	NA	78	open	TRUE	mothur	1779.89	1.738173828125	self-split	27713	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16319400	3862160000	3009620	2443960	0.869748	0.999221	0.844295	0.999368	0.844295	0.998596	0.856222	0.856832	157.0725	00:02:37	1775.93	2873.74	1772.05	1772.66	399.74	0.03	0	marine	NA	NA	78	closed	TRUE	mothur	1775.93	1.734306640625	self-split	5956	0.629	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16346800	4979060000	3027680	2416470	0.8712	0.9994	0.8437	0.9995	0.8437	0.9989	0.8568	0.8573	172.4044	00:02:52	1779.88	2873.73	1771.61	1774.33	807.43	1.91	0	marine	NA	NA	79	open	TRUE	mothur	1779.88	1.7381640625	self-split	27590	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16334100	3868050000	3026270	2429260	0.870532	0.999218	0.843687	0.999372	0.843687	0.998597	0.856301	0.856899	161.6536	00:02:41	1779.88	2873.73	1775.41	1776.71	814.07	0.03	0	marine	NA	NA	79	closed	TRUE	mothur	1779.88	1.7381640625	self-split	5907	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16361800	4979030000	3052180	2401540	0.872	0.9994	0.8428	0.9995	0.8428	0.9989	0.8567	0.8571	213.8317	00:03:33	1779.89	2873.73	1776.01	1776.96	823.75	0.04	0	marine	NA	NA	80	open	TRUE	mothur	1779.89	1.738173828125	self-split	27677	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16352700	3863000000	3051130	2410640	0.871524	0.999211	0.842756	0.999376	0.842756	0.998594	0.856314	0.856899	156.29	00:02:36	1778.82	2873.73	1771.6	1773.31	815.12	0.03	0	marine	NA	NA	80	closed	TRUE	mothur	1778.82	1.73712890625	self-split	5926	0.631	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16342900	4979070000	3020910	2420450	0.871	0.9994	0.844	0.9995	0.844	0.9989	0.8568	0.8573	232.3627	00:03:52	1779.86	2873.71	1775.97	1776.91	823.75	1.91	0	marine	NA	NA	81	open	TRUE	mothur	1779.86	1.73814453125	self-split	27761	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16330000	3857660000	3019540	2433340	0.870314	0.999218	0.843948	0.99937	0.843948	0.998594	0.856324	0.856928	154.2858	00:02:34	1779.86	2873.71	1771.48	1773.38	52.05	0.04	0	marine	NA	NA	81	closed	TRUE	mothur	1779.86	1.73814453125	self-split	5920	0.629	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16331100	4979070000	3013840	2432200	0.8704	0.9994	0.8442	0.9995	0.8442	0.9989	0.8566	0.8571	163.0926	00:02:43	1776.53	2873.73	1771.61	1772.98	824.83	0.02	0	marine	NA	NA	82	open	TRUE	mothur	1776.53	1.734892578125	self-split	27629	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16318500	3864540000	3012540	2444810	0.869703	0.999221	0.84416	0.999368	0.84416	0.998596	0.856132	0.856741	153.6446	00:02:33	1779.88	2873.73	1776	1776.97	823.75	0.03	0	marine	NA	NA	82	closed	TRUE	mothur	1779.88	1.7381640625	self-split	5936	0.629	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	15864700	4979400000	2683720	2898600	0.8455	0.9995	0.8553	0.9994	0.8553	0.9989	0.8498	0.8504	213.9243	00:03:33	1778.1	2873.73	1774.51	1775.59	811.06	0.04	0	marine	NA	NA	83	open	TRUE	mothur	1778.1	1.73642578125	self-split	27716	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	15852000	3862580000	2682390	2911300	0.844841	0.999306	0.855275	0.999247	0.855275	0.99856	0.849319	0.850026	226.1012	00:03:46	1778.69	2873.73	1776.09	1776.68	825.72	1.74	0	marine	NA	NA	83	closed	TRUE	mothur	1778.69	1.737001953125	self-split	5989	0.631	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16358100	4979040000	3044710	2405180	0.8718	0.9994	0.8431	0.9995	0.8431	0.9989	0.8568	0.8572	172.0605	00:02:52	1779.88	2873.73	1776	1777.03	823.75	1.9	0	marine	NA	NA	84	open	TRUE	mothur	1779.88	1.7381640625	self-split	27628	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16345100	3866180000	3043270	2418220	0.87112	0.999213	0.843036	0.999375	0.843036	0.998595	0.856258	0.856848	154.5861	00:02:34	1779.79	2873.73	1773.89	1775.74	10.42	0.04	0	marine	NA	NA	84	closed	TRUE	mothur	1779.79	1.738076171875	self-split	5901	0.628	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16356300	4979050000	3038500	2407060	0.8717	0.9994	0.8433	0.9995	0.8433	0.9989	0.8569	0.8573	159.314	00:02:39	1779.86	2873.72	1771.59	1774.33	823.75	0.03	0	marine	NA	NA	85	open	TRUE	mothur	1779.86	1.73814453125	self-split	27724	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16343100	3855610000	3037040	2420190	0.871015	0.999213	0.843291	0.999373	0.843291	0.998593	0.856335	0.856929	151.3216	00:02:31	1779.87	2873.72	1776.05	1777.26	823.76	0.03	0	marine	NA	NA	85	closed	TRUE	mothur	1779.87	1.738154296875	self-split	5932	0.628	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16348600	4979050000	3033640	2414750	0.8713	0.9994	0.8435	0.9995	0.8435	0.9989	0.8567	0.8572	166.333	00:02:46	1779.33	2873.73	1771.61	1774.25	823.7	1.91	0	marine	NA	NA	86	open	TRUE	mothur	1779.33	1.737626953125	self-split	27643	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16335700	3862750000	3032180	2427610	0.87062	0.999216	0.843443	0.999372	0.843443	0.998594	0.856218	0.856816	161.3363	00:02:41	1775.3	2873.73	1771.6	1772.35	802.39	0.04	0	marine	NA	NA	86	closed	TRUE	mothur	1775.3	1.73369140625	self-split	5852	0.628	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16332600	4979080000	3008120	2430750	0.8705	0.9994	0.8445	0.9995	0.8445	0.9989	0.8568	0.8573	160.0773	00:02:40	1779.79	2873.75	1772.71	1774.84	800.69	0.03	0	marine	NA	NA	87	open	TRUE	mothur	1779.79	1.738076171875	self-split	27677	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16320200	3860840000	3006770	2443140	0.869792	0.999222	0.844426	0.999368	0.844426	0.998596	0.856311	0.856921	156.8512	00:02:36	1779.89	2873.75	1776.04	1777.17	823.75	0.03	0	marine	NA	NA	87	closed	TRUE	mothur	1779.89	1.738173828125	self-split	6003	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16340000	4979070000	3020100	2423270	0.8709	0.9994	0.844	0.9995	0.844	0.9989	0.8568	0.8572	157.4307	00:02:37	1779.88	2873.73	1775.99	1776.99	823.76	0.03	0	marine	NA	NA	88	open	TRUE	mothur	1779.88	1.7381640625	self-split	27698	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16327300	3860300000	3018760	2436000	0.870172	0.999219	0.84396	0.999369	0.84396	0.998595	0.856261	0.856866	156.5953	00:02:36	1779.88	2873.73	1776	1777.1	823.75	0.03	0	marine	NA	NA	88	closed	TRUE	mothur	1779.88	1.7381640625	self-split	6031	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16333700	4979080000	3006640	2429570	0.8705	0.9994	0.8445	0.9995	0.8445	0.9989	0.8569	0.8573	188.3965	00:03:08	1779.86	2873.72	1775.98	1776.99	823.75	0.03	0	marine	NA	NA	89	open	TRUE	mothur	1779.86	1.73814453125	self-split	27626	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16321100	3859340000	3005240	2442220	0.869841	0.999222	0.8445	0.999368	0.8445	0.998596	0.856373	0.856983	156.3817	00:02:36	1779.87	2873.72	1771.5	1774	806.21	0.02	0	marine	NA	NA	89	closed	TRUE	mothur	1779.87	1.738154296875	self-split	5922	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16353500	4979050000	3037510	2409860	0.8716	0.9994	0.8434	0.9995	0.8434	0.9989	0.8568	0.8572	161.5975	00:02:41	1778.91	2873.74	1771.64	1773.59	813.79	0.04	0	marine	NA	NA	90	open	TRUE	mothur	1778.91	1.737216796875	self-split	27622	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16341000	3865570000	3036170	2422340	0.8709	0.999215	0.843312	0.999374	0.843312	0.998596	0.856291	0.856884	158.391	00:02:38	1779.89	2873.74	1776.04	1777.19	823.75	0.03	0	marine	NA	NA	90	closed	TRUE	mothur	1779.89	1.738173828125	self-split	5994	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16340100	4979060000	3031020	2423240	0.8709	0.9994	0.8435	0.9995	0.8435	0.9989	0.8565	0.857	183.3561	00:03:03	1785.26	2879.41	1781.45	1782.64	823.75	0.05	0	marine	NA	NA	91	open	TRUE	mothur	1785.26	1.74341796875	self-split	27646	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16327200	3865750000	3029680	2436150	0.870164	0.999217	0.843483	0.99937	0.843483	0.998594	0.856014	0.856616	150.4191	00:02:30	1775.62	2873.75	1771.62	1772.39	580.01	0.04	0	marine	NA	NA	91	closed	TRUE	mothur	1775.62	1.73400390625	self-split	5900	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16342400	4979060000	3027190	2420940	0.871	0.9994	0.8437	0.9995	0.8437	0.9989	0.8567	0.8571	160.9107	00:02:40	1779.87	2873.73	1776.02	1777.13	823.76	0.03	0	marine	NA	NA	92	open	TRUE	mothur	1779.87	1.738154296875	self-split	27691	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16329600	3857300000	3025830	2433750	0.870292	0.999216	0.84367	0.999369	0.84367	0.998593	0.856171	0.856774	161.7275	00:02:41	1776.39	2873.73	1772.19	1773.27	799.39	0.03	0	marine	NA	NA	92	closed	TRUE	mothur	1776.39	1.734755859375	self-split	5942	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16335300	4979070000	3017640	2428030	0.8706	0.9994	0.8441	0.9995	0.8441	0.9989	0.8567	0.8571	158.1192	00:02:38	1779.85	2873.71	1775.97	1776.95	822.23	0.04	0	marine	NA	NA	93	open	TRUE	mothur	1779.85	1.738134765625	self-split	27723	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16322600	3856250000	3016240	2440730	0.86992	0.999218	0.844032	0.999367	0.844032	0.998593	0.856172	0.856781	160.5874	00:02:40	1774.28	2873.71	1771.47	1771.91	36.61	0.04	0	marine	NA	NA	93	closed	TRUE	mothur	1774.28	1.7326953125	self-split	5971	0.631	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16347600	4979060000	3030940	2415670	0.8713	0.9994	0.8436	0.9995	0.8436	0.9989	0.8568	0.8572	162.593	00:02:42	1776.64	2873.76	1771.63	1772.98	810.78	0.03	0	marine	NA	NA	94	open	TRUE	mothur	1776.64	1.735	self-split	27553	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16334500	3870250000	3029520	2428830	0.870554	0.999218	0.843549	0.999373	0.843549	0.998598	0.856242	0.856839	159.3812	00:02:39	1777.92	2873.76	1771.53	1772.91	820.21	0.04	0	marine	NA	NA	94	closed	TRUE	mothur	1777.92	1.73625	self-split	5900	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16340800	4979060000	3022350	2422480	0.8709	0.9994	0.8439	0.9995	0.8439	0.9989	0.8568	0.8572	204.9963	00:03:24	1779.87	2873.72	1775.99	1776.93	823.77	1.92	0	marine	NA	NA	95	open	TRUE	mothur	1779.87	1.738154296875	self-split	27650	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16327300	3861970000	3020870	2436030	0.870171	0.999218	0.843868	0.99937	0.843868	0.998595	0.856213	0.856817	156.8252	00:02:36	1779.86	2873.72	1776	1777.11	823.75	0.03	0	marine	NA	NA	95	closed	TRUE	mothur	1779.86	1.73814453125	self-split	5922	0.628	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16344500	4979060000	3022870	2418800	0.8711	0.9994	0.8439	0.9995	0.8439	0.9989	0.8569	0.8573	157.0538	00:02:37	1775.62	2873.74	1771.61	1772.73	822.59	0.03	0	marine	NA	NA	96	open	TRUE	mothur	1775.62	1.73400390625	self-split	27660	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16331600	3861800000	3021520	2431680	0.870402	0.999218	0.843875	0.999371	0.843875	0.998596	0.856331	0.856933	153.4878	00:02:33	1778.25	2873.74	1771.57	1773.29	805.29	0.02	0	marine	NA	NA	96	closed	TRUE	mothur	1778.25	1.736572265625	self-split	5984	0.631	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16327700	4979080000	3009900	2435610	0.8702	0.9994	0.8443	0.9995	0.8443	0.9989	0.8566	0.8571	186.4841	00:03:06	1779.88	2873.74	1776	1777.06	823.75	0.03	0	marine	NA	NA	97	open	TRUE	mothur	1779.88	1.7381640625	self-split	27695	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16315300	3862950000	3008640	2448060	0.869529	0.999222	0.844304	0.999367	0.844304	0.998595	0.856119	0.856731	160.8712	00:02:40	1779.89	2873.74	1776.03	1777.17	823.75	0.03	0	marine	NA	NA	97	closed	TRUE	mothur	1779.89	1.738173828125	self-split	5988	0.63	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16343100	4979060000	3026260	2420170	0.871	0.9994	0.8438	0.9995	0.8438	0.9989	0.8567	0.8572	155.9871	00:02:35	1779.9	2873.75	1776.02	1777.03	823.75	0.03	0	marine	NA	NA	98	open	TRUE	mothur	1779.9	1.73818359375	self-split	27569	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16330400	3864790000	3024870	2432880	0.870339	0.999218	0.843719	0.999371	0.843719	0.998596	0.856221	0.856822	155.3362	00:02:35	1779.89	2873.75	1776.04	1777.14	823.75	0.03	0	marine	NA	NA	98	closed	TRUE	mothur	1779.89	1.738173828125	self-split	5995	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16337400	4979070000	3021420	2425920	0.8707	0.9994	0.8439	0.9995	0.8439	0.9989	0.8567	0.8571	161.7909	00:02:41	1779.88	2873.74	1771.5	1773.94	793.4	0.02	0	marine	NA	NA	99	open	TRUE	mothur	1779.88	1.7381640625	self-split	27613	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16324800	3865060000	3020000	2438500	0.870039	0.999219	0.843886	0.999369	0.843886	0.998596	0.856158	0.856763	181.1783	00:03:01	1779.88	2873.74	1776.04	1777.17	823.69	0.03	0	marine	NA	NA	99	closed	TRUE	mothur	1779.88	1.7381640625	self-split	5982	0.632	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
0.03	0.03	16326400	4979080000	3002250	2436910	0.8701	0.9994	0.8447	0.9995	0.8447	0.9989	0.8568	0.8572	154.3387	00:02:34	1779.88	2873.73	1776	1776.99	823.68	0.03	0	marine	NA	NA	100	open	TRUE	mothur	1779.88	1.7381640625	self-split	27735	1	simple	0.2	0.8	NA	20002	80007	100009	35200366	60505445	TRUE	NA	NA
